,Unnamed: 0,id,ticker,created_at,full_text_preprocessed,user.verified,favorite_count,retweet_count,quality,entities.symbols,num_cashtags,query_params
26461,8827,1511141710117892098,$TWTR,Tue Apr 05 00:40:34 +0000 2022,there are decades  where nothing happens and there is a day  where decades happen twtr,False,24,2,False,"[{'text': 'TWTR', 'indices': [106, 111]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
13766,2666,1510054923983110151,$TSLA,Sat Apr 02 00:42:03 +0000 2022,how else do i explain letting my tsla p swing go from green to red af this morning my dumbass be tweeting instead of taking profits smh,False,2,0,False,"[{'text': 'TSLA', 'indices': [33, 38]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
11300,200,1510256805871452164,$GME,Sat Apr 02 14:04:16 +0000 2022,gme   scalpers delightbreak and for  break and  with false breakout potential at lose and ,False,4,0,False,"[{'text': 'GME', 'indices': [0, 4]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
3948,3948,1510065099469639680,$AMC,Sat Apr 02 01:22:30 +0000 2022,amc stop think folks it is frustrating yes but we were  not too long ago hold strong,False,4,1,False,"[{'text': 'AMC', 'indices': [0, 4]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
43975,3964,1511722040499347461,$TWTR,Wed Apr 06 15:06:35 +0000 2022,twtr that dip to  and rip was a nice opportunity this morning for a killer day trade,False,22,1,False,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
23943,6309,1511331080980283403,$TWTR,Tue Apr 05 13:13:03 +0000 2022,twtr lets go,False,29,3,False,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
17230,6130,1510292583901192194,$PLTR,Sat Apr 02 16:26:26 +0000 2022,ironically my portfolios pltr concentration is the opposite,False,11,0,False,"[{'text': 'PLTR', 'indices': [53, 58]}]",1,query:$PLTR -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
42409,2398,1511685686583246849,$TSLA,Wed Apr 06 12:42:08 +0000 2022,levels for tsla tesla today resistance    last  support    trade accordingly ,False,6,1,False,"[{'text': 'TSLA', 'indices': [11, 16]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
34953,17319,1511349238101430272,$SST,Tue Apr 05 14:25:12 +0000 2022,sst locate button,False,6,1,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
35999,18365,1511180647108333578,$AAPL,Tue Apr 05 03:15:17 +0000 2022,aapl close to t again,False,27,0,False,"[{'text': 'AAPL', 'indices': [0, 5]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
13182,2082,1510285087216132105,$TSLA,Sat Apr 02 15:56:39 +0000 2022,breaking tesla inc  in q produced over vehicles and delivered over vehicles despite ongoing supply chain challenges and factory shutdowns tslaimpressive given all the negativity and shutdowns,False,586,40,True,"[{'text': 'tsla', 'indices': [159, 164]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
34143,16509,1511427685934845958,$AMD,Tue Apr 05 19:36:55 +0000 2022,target achieved amd,False,4,2,False,"[{'text': 'AMD', 'indices': [18, 22]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
39066,21432,1511139908714389507,$FB,Tue Apr 05 00:33:24 +0000 2022,fb gap from   pts looking juicy for a fillif and when the time cums,False,16,0,False,"[{'text': 'FB', 'indices': [0, 3]}]",1,query:$FB -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
45785,5774,1511794165910233099,$AMC,Wed Apr 06 19:53:11 +0000 2022,amc looking spicey on the m chart,False,2,0,False,"[{'text': 'AMC', 'indices': [5, 9]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
2127,2127,1510283643431919623,$TSLA,Sat Apr 02 15:50:54 +0000 2022,then buy tsla calls and stop being poor,False,2,0,False,"[{'text': 'TSLA', 'indices': [46, 51]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
24969,7335,1511319282583543808,$TWTR,Tue Apr 05 12:26:10 +0000 2022,twtr,False,5,0,False,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
50257,10246,1511767423359275009,$SPY,Wed Apr 06 18:06:55 +0000 2022,scale spy jesussss idk if anyone caught but  ,False,4,0,False,"[{'text': 'SPY', 'indices': [6, 10]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
57622,17611,1511533748289867776,$TLRY,Wed Apr 06 02:38:23 +0000 2022,tlry all you have to do is not suck tlry cmon man,False,2,0,False,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
29339,11705,1511185343483158528,$AMC,Tue Apr 05 03:33:57 +0000 2022,amc short and distort is out in full force be aware dont be a gullible sheep no price targets no dates,False,15,1,False,"[{'text': 'amc', 'indices': [0, 4]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
3201,3201,1510298111100563464,$AMC,Sat Apr 02 16:48:24 +0000 2022,it wasnt possible for you to buy over a million amc shares multiple times either but hey here we are now amirite,False,16,0,False,"[{'text': 'AMC', 'indices': [82, 86]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
45079,5068,1511523533414879236,$TWTR,Wed Apr 06 01:57:47 +0000 2022,here is an underrated fact since bought largest stake in twtr that flight guy that tracks elon on twitter is fked lol,False,15,0,False,"[{'text': 'TWTR', 'indices': [67, 72]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
35187,17553,1511335280300732417,$SST,Tue Apr 05 13:29:44 +0000 2022,sst gamma squeeze probability just went way up with the stock opening over ,False,10,0,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
24946,7312,1511319698906001418,$TWTR,Tue Apr 05 12:27:49 +0000 2022,twitter inc  will appoint musk to companys board to serve as a class ii director  twtr,True,22,10,True,"[{'text': 'TWTR', 'indices': [85, 90]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
15427,4327,1510335566226804747,$SPY,Sat Apr 02 19:17:14 +0000 2022,be honest do you use quarterly charts spy,False,4,1,False,"[{'text': 'SPY', 'indices': [39, 43]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
43705,3694,1511741570294329345,$TWTR,Wed Apr 06 16:24:11 +0000 2022,i will never doubt  long twtr forever ,False,12,0,False,"[{'text': 'TWTR', 'indices': [36, 41]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
40377,366,1511705146690002954,$GME,Wed Apr 06 13:59:27 +0000 2022,we will squeeze and then we will squeeze some more and again and again they want to bankrupt gme and we want their heads,False,2,0,False,"[{'text': 'GME', 'indices': [120, 124]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
1118,1118,1510315049243619336,$TSLA,Sat Apr 02 17:55:42 +0000 2022,announcement of earnings date april  lt than weeks the earnings itself gigatexas opening this week and official stock split announcement by earnings or early may should limit downside anyway some consolidation is expected amp healthy after the recent big move tsla,False,2,0,False,"[{'text': 'TSLA', 'indices': [295, 300]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
13409,2309,1510246671552241667,$TSLA,Sat Apr 02 13:24:00 +0000 2022,dont you mean your addicted the tsla,False,4,0,False,"[{'text': 'TSLA', 'indices': [47, 52]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
34891,17257,1511365057778790411,$SST,Tue Apr 05 15:28:04 +0000 2022,sst this isnt over,False,9,4,False,"[{'text': 'SST', 'indices': [0, 4]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
48154,8143,1511519535291150338,$AMC,Wed Apr 06 01:41:54 +0000 2022,amc be encouraged,False,149,11,True,"[{'text': 'AMC', 'indices': [5, 9]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
35822,18188,1511339825311453193,$AAPL,Tue Apr 05 13:47:48 +0000 2022,price target for aapl today is  minimum  if we see m volume  if we hit m volume looking for that continued positive bullish sentiment on to hit  which helps with overall market liquidity lets get that cash flow so can go,False,2,0,False,"[{'text': 'AAPL', 'indices': [17, 22]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
619,619,1510372649628667904,$TSLA,Sat Apr 02 21:44:35 +0000 2022,youre literally trying to compare the sales volume of rolex watches to the sales volume of casio watches common sense thinking is really a scarcity amongst tsla bears the bearish argument literally make zero sense nowadays,False,3,0,False,"[{'text': 'TSLA', 'indices': [178, 183]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
55581,15570,1511701190098264066,$AMZN,Wed Apr 06 13:43:44 +0000 2022,amzn bagger here  per contract to kwant more bangers,False,99,3,False,"[{'text': 'AMZN', 'indices': [0, 5]}]",1,query:$AMZN -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
56508,16497,1511761297909723137,$TLRY,Wed Apr 06 17:42:35 +0000 2022,tilray brands inc traded m shares  above average volume tlry,False,2,2,False,"[{'text': 'TLRY', 'indices': [70, 75]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
6145,6145,1510255302498832395,$PLTR,Sat Apr 02 13:58:17 +0000 2022,long run earnings power of pltr,False,18,0,False,"[{'text': 'PLTR', 'indices': [27, 32]}]",1,query:$PLTR -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
59118,19107,1511773886437810180,$FB,Wed Apr 06 18:32:36 +0000 2022,fb meta announced that theyll report q earnings on april  do you think the report will be good or bad,False,3,0,False,"[{'text': 'FB', 'indices': [0, 3]}]",1,query:$FB -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
8855,2313,1510512811176128521,$AMC,Sun Apr 03 07:01:32 +0000 2022,amc i was there and still hodling our spot on this beautiful piece of art,False,19,0,False,"[{'text': 'AMC', 'indices': [12, 16]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510406725421072388 until_date:2022-04-04 max_tweets:10000
39338,21704,1511491364734873602,$VIX,Tue Apr 05 23:49:58 +0000 2022,if the vix skyrocketed and had a volatility event in quarter and it only does that   or even  of the time what are you going to do the next  of the time go long volatility yes yes you are,False,9,0,False,"[{'text': 'vix', 'indices': [7, 11]}]",1,query:$VIX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
50313,10302,1511766543893377028,$SPY,Wed Apr 06 18:03:25 +0000 2022,samp o pares losses hits session high after fed minutes spy,False,6,4,False,"[{'text': 'SPY', 'indices': [63, 67]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
18429,795,1511488380814647300,$TSLA,Tue Apr 05 23:38:06 +0000 2022,if you can trade in ah trading and get more tsla may want to consider buying the diplooks like bog money stealth bought,False,6,0,False,"[{'text': 'TSLA', 'indices': [44, 49]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
57316,17305,1511683406605737987,$TLRY,Wed Apr 06 12:33:04 +0000 2022,tlry is up  in premarket trading now,False,3,0,False,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
39755,22121,1511332864469569538,$SOFI,Tue Apr 05 13:20:08 +0000 2022,sofi daily  minmostly call volumeup trending i could see it retesting the trend if it comes downwatching  and  for a bouncerejection or breakout,False,3,0,False,"[{'text': 'SOFI', 'indices': [0, 5]}]",1,query:$SOFI -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
14323,3223,1510290174277664770,$AMC,Sat Apr 02 16:16:52 +0000 2022,charles g is corrupt as those who use dark pools amp pfof a true capitalism purist understand that pfof although may be legal at the moment literally goes against competitive markets this guy is a wanna be elitist if we were irrelevant he wouldnt bother period amc,False,4,0,False,"[{'text': 'amc', 'indices': [273, 277]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
53715,13704,1511763900781539339,$AMD,Wed Apr 06 17:52:55 +0000 2022,always go long amd when it gets this low closer to the better easy money,False,8,0,False,"[{'text': 'AMD', 'indices': [15, 19]}]",1,query:$AMD -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
44760,4749,1511647487068712973,$TWTR,Wed Apr 06 10:10:20 +0000 2022,cnbc  musk start buying twitter since late jan on a daily basis twtr elons average cost seems to be around  senator karen  the crazy   can tax on the unrealized cap gain of nearly  billion already,False,5,0,False,"[{'text': 'TWTR', 'indices': [66, 71]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
25366,7732,1511275445760798726,$TWTR,Tue Apr 05 09:31:59 +0000 2022,twtr mkm partners cuts to neutral from buy,False,121,16,True,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
56188,16177,1511522038497742851,$NVDA,Wed Apr 06 01:51:51 +0000 2022,love how nvda has leveraged its ramp strength into new growth verticals like data center ai and robotics omniverse,False,6,0,False,"[{'text': 'NVDA', 'indices': [34, 39]}]",1,query:$NVDA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
27783,10149,1511396838120722434,$AMC,Tue Apr 05 17:34:21 +0000 2022,last month let wall street short another amc shares at  utilization this is  of the legally issued float in one month on a stock that makes no sense to short so question is ,False,387,135,True,"[{'text': 'AMC', 'indices': [107, 111]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
31103,13469,1511401870476156943,$SPY,Tue Apr 05 17:54:21 +0000 2022,spy new low of day on fed williams talks,False,12,0,False,"[{'text': 'SPY', 'indices': [0, 4]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
