,Unnamed: 0,id,ticker,created_at,full_text_preprocessed,user.verified,favorite_count,retweet_count,quality,entities.symbols,num_cashtags,query_params
11272,172,1510276429707104260,$GME,Sat Apr 02 15:22:15 +0000 2022,ummmwhat  prty much everyone green on their gme by this pt unless the only bought the literal top and sold the literal bottomi personally know other ppl who retired off their gme gainstheyre still retired idk,False,2,0,False,"[{'text': 'gme', 'indices': [57, 61]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
11801,701,1510357876996554765,$TSLA,Sat Apr 02 20:45:53 +0000 2022,you cant sustain this kind of contraction and not go to the wallplus they have huge debt mountains year on year double digit declines two years on the bouncetheir ratings should be junk the fact tsla rating is below legacy corrupt af,False,18,3,False,"[{'text': 'TSLA', 'indices': [289, 294]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
7175,633,1510692415560114180,$TSLA,Sun Apr 03 18:55:13 +0000 2022,tsla lead is staggeringthis stock will be a  trillion dollar company in yrs when energy sector and tesla bot will be a norm it is not an auto company it is a tech company which everyone on that list is as well,False,30,1,False,"[{'text': 'TSLA', 'indices': [14, 19]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510406725421072388 until_date:2022-04-04 max_tweets:10000
12991,1891,1510288845555785742,$TSLA,Sat Apr 02 16:11:35 +0000 2022,absolutely impressive number despite a supply chain bottleneck tsla,False,3,0,False,"[{'text': 'tsla', 'indices': [96, 101]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
35550,17916,1511411367424626690,$AAPL,Tue Apr 05 18:32:05 +0000 2022,our heat seeker algorithm has identified bullish in aapl,True,67,6,True,"[{'text': 'AAPL', 'indices': [69, 74]}]",1,query:$AAPL -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
22175,4541,1511402829688160257,$TWTR,Tue Apr 05 17:58:09 +0000 2022,fst full self tweeting beta coming to twtr in weeks,False,17,1,False,"[{'text': 'twtr', 'indices': [38, 43]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
20897,3263,1511140240727150592,$TSLA,Tue Apr 05 00:34:43 +0000 2022,tsla to the moon,False,2,0,False,"[{'text': 'TSLA', 'indices': [0, 5]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
39863,22229,1511359411855503360,$RBLX,Tue Apr 05 15:05:38 +0000 2022,just smashed roblox took loss on fvrr and started riding the rblx train,False,2,0,False,"[{'text': 'RBLX', 'indices': [62, 67]}]",1,query:$RBLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
22460,4826,1511383958491176966,$TWTR,Tue Apr 05 16:43:10 +0000 2022,twtr in dublin employees a team of full chefs for the like  of workers that show up everyday,False,4,1,False,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
23102,5468,1511352306213732358,$TWTR,Tue Apr 05 14:37:24 +0000 2022,twtr the yearly pivot points  should be strong resistance ,False,6,1,False,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
24874,7240,1511320249265803268,$TWTR,Tue Apr 05 12:30:01 +0000 2022,twtr strong start to the week price reclaims the ema,True,12,1,True,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
25101,7467,1511307663585558529,$TWTR,Tue Apr 05 11:40:00 +0000 2022,twtr elon musk asks twitter users if they want an edit button after taking a  stake in the company cnbc,False,4,1,False,"[{'text': 'TWTR', 'indices': [0, 5]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
60351,20340,1511654604144009219,$WISH,Wed Apr 06 10:38:37 +0000 2022,wish because despite everyone writing them off they sell the same stuff as all those other big names,False,3,0,False,"[{'text': 'WISH', 'indices': [13, 18]}]",1,query:$WISH -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
11128,28,1510386803538333701,$GME,Sat Apr 02 22:40:50 +0000 2022,here is some alpha all i can say is that this is going to be a very special pokey it also happens to be token number  which is no accident consider yourself warned gme only editions minted available now follow pokey universe link in profile,True,16,3,True,"[{'text': 'gme', 'indices': [171, 175]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
30293,12659,1511434823512035331,$SPY,Tue Apr 05 20:05:17 +0000 2022,wasnt the best market day but it wasnt terrible keep your head up plenty of opportunities to come spy,False,2,0,False,"[{'text': 'SPY', 'indices': [107, 111]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
11181,81,1510336200833474565,$GME,Sat Apr 02 19:19:45 +0000 2022,i chuckled when i thought about it vote yes in gme proxy vote coming up,False,2,0,False,"[{'text': 'GME', 'indices': [49, 53]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
31092,13458,1511402271958990854,$SPY,Tue Apr 05 17:55:56 +0000 2022,you were saying when will you all learn to just trust the nug spy,False,31,0,False,"[{'text': 'spy', 'indices': [65, 69]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
57504,17493,1511664081593372674,$TLRY,Wed Apr 06 11:16:17 +0000 2022,tlry reported earnings of  consensus was  earnings whisper was  via,False,8,3,False,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
18777,1143,1511435410123235334,$TSLA,Tue Apr 05 20:07:37 +0000 2022,they already have past couple months thats the funny thing they have been the hawkish they have been in years and years markets know that they just get jumpy on the panic button on a single already known headline with no timeline for how much and when tightening tsla,False,20,0,False,"[{'text': 'TSLA', 'indices': [284, 289]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
11386,286,1510111040041848837,$GME,Sat Apr 02 04:25:03 +0000 2022,gamestop gme token lt rememberi wish i could buy things with gme instead of stupid fiat currency,False,48,3,False,"[{'text': 'GME', 'indices': [70, 74]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
14509,3409,1510249248989794308,$AMC,Sat Apr 02 13:34:14 +0000 2022,amc  watching the contractor today this seems to be very good movie i like the suspense  action and unexpected findings this seems to be a pack of that,False,48,3,False,"[{'text': 'AMC', 'indices': [5, 9]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
52024,12013,1511684093720809476,$SPY,Wed Apr 06 12:35:48 +0000 2022,ive been listening to reports as much as possible not to inform my views but to see what happens as the views are revealedive turned bearish but derisking holding cash and being patientyesterday spy dropped as the revealed their qt intentions for may,False,2,0,False,"[{'text': 'Spy', 'indices': [228, 232]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
58877,18866,1511727119033942022,$PLTR,Wed Apr 06 15:26:46 +0000 2022,to the  literally love it pltr is keeping america safe,False,2,1,False,"[{'text': 'PLTR', 'indices': [84, 89]}]",1,query:$PLTR -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
5988,5988,1510397461638139907,$QQQ,Sat Apr 02 23:23:11 +0000 2022,purchased x qqq june strike puts last week  here in my roth iraup  currentlyinsurance for these next few months the best outcome would be they go to  but i fear they wont commodity short squeezes supply chains ukraine war rising ratesim uneasy,False,3,0,False,"[{'text': 'QQQ', 'indices': [13, 17]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
47267,7256,1511686706608676876,$AMC,Wed Apr 06 12:46:11 +0000 2022,going over options market making and delta hedging on amc before market open,False,75,9,False,"[{'text': 'amc', 'indices': [56, 60]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
18598,964,1511462276938625025,$TSLA,Tue Apr 05 21:54:23 +0000 2022,many tsla shareholders wanted a pr department now they got one and didnt even have to pay for it,False,8,0,False,"[{'text': 'tsla', 'indices': [34, 39]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
39276,21642,1511216181021007875,$BABA,Tue Apr 05 05:36:29 +0000 2022,baba monthly monthly hammer last month,False,3,1,False,"[{'text': 'BABA', 'indices': [0, 5]}]",1,query:$BABA -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
19193,1559,1511390881722499072,$TSLA,Tue Apr 05 17:10:41 +0000 2022,mr econ someones taken over your account and is impersonating you i know its not you because they used tsla and bullish in the same sentence,False,3,0,False,"[{'text': 'TSLA', 'indices': [121, 126]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
24182,6548,1511327552043900940,$TWTR,Tue Apr 05 12:59:02 +0000 2022,snowflake sorkin freaking out because twtr is no longer under the control of the democratic party,False,3,1,False,"[{'text': 'TWTR', 'indices': [38, 43]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
25521,7887,1511232967435173890,$TWTR,Tue Apr 05 06:43:11 +0000 2022,ha c wood dumping tesla shares and redeployer on all her loser stocks buying twtr,False,2,0,False,"[{'text': 'TWTR', 'indices': [80, 85]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
38712,21078,1511402181789839363,$FB,Tue Apr 05 17:55:35 +0000 2022,instagram cuts payments to influencers for short videos ft fb,False,7,3,False,"[{'text': 'FB', 'indices': [61, 64]}]",1,query:$FB -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
35334,17700,1511143920486559756,$SST,Tue Apr 05 00:49:20 +0000 2022,this is gonna be another one of those times when im waking up at am to watch the fucking stock market cause im balls deep in another black swan event isnt it sst,False,12,0,False,"[{'text': 'SST', 'indices': [166, 170]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
34014,16380,1511133647428018176,$DWAC,Tue Apr 05 00:08:31 +0000 2022,the dwac grift still a thing,False,3,0,False,"[{'text': 'dwac', 'indices': [32, 37]}]",1,query:$DWAC -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
35336,17702,1511143036566315012,$SST,Tue Apr 05 00:45:50 +0000 2022,ure thinking about how sst float is soooo low like k float and it should shoot up to the moon,False,5,1,False,"[{'text': 'sst', 'indices': [33, 37]}]",1,query:$SST -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
57887,17876,1511794822423752708,$QQQ,Wed Apr 06 19:55:48 +0000 2022,reversal at weekly sma resistance is not hugely surprising but bulls will want a shallow retracement magnet already tested but trying to hold qqq,False,16,4,False,"[{'text': 'QQQ', 'indices': [154, 158]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
277,277,1510120627159588864,$GME,Sat Apr 02 05:03:08 +0000 2022,what happened to gme between ah yesterday and close today folks realized a stock split means nothing,False,7,0,False,"[{'text': 'GME', 'indices': [17, 21]}]",1,query:$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
39514,21880,1511355201416056834,$VIX,Tue Apr 05 14:48:54 +0000 2022,so without a proper catalyst vix upside is limited in the first inning i just play the small bounce sell vix puts short samp then when volatility of volatility rises i create more creative structures such as spreads ratio spreads time spreads ext,False,21,1,False,"[{'text': 'VIX', 'indices': [137, 141]}]",1,query:$VIX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
13002,1902,1510288717755396097,$TSLA,Sat Apr 02 16:11:04 +0000 2022,tsla growing by  vs q while competitors are shrinking by  over the same period,False,203,20,True,"[{'text': 'TSLA', 'indices': [32, 37]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
18411,777,1511493205291900931,$TSLA,Tue Apr 05 23:57:16 +0000 2022,bought some tsla ah at for tomorrow,False,2,0,False,"[{'text': 'TSLA', 'indices': [12, 17]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
8508,1966,1510687269316923399,$AMC,Sun Apr 03 18:34:46 +0000 2022,amc i see us coming down to the region first before we retest potentially seeing  if we can get a cleanbreak and hold successfully on the other hand if we fail to hold   is on the table,False,6,0,False,"[{'text': 'AMC', 'indices': [0, 4]}]",1,query:$AMC -$GME -$TSLA -$TWTR -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510406725421072388 until_date:2022-04-04 max_tweets:10000
20932,3298,1511137113986662400,$TSLA,Tue Apr 05 00:22:18 +0000 2022,dont sell your sf bay area homejust turn it into a rental im looking at a massive tax bill next year in  learn from my mistakes ill be fine if tsla stock goes to  which is easily achievable,False,2,0,False,"[{'text': 'tsla', 'indices': [189, 194]}]",1,query:$TSLA -$GME -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
10663,4121,1510501206191312898,$QQQ,Sun Apr 03 06:15:25 +0000 2022,qqq fell short of the sma weekly friday i will be playing a friday range breakout to lead the direction if over  we can retest the sma again around  if loses  were set to fall towards   im liking a bounce soon,False,2,0,False,"[{'text': 'QQQ', 'indices': [0, 4]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510406725421072388 until_date:2022-04-04 max_tweets:10000
8254,1712,1510746832330186758,$TWTR,Sun Apr 03 22:31:27 +0000 2022,twtr gonna have a week,False,2,0,False,"[{'text': 'TWTR', 'indices': [10, 15]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510406725421072388 until_date:2022-04-04 max_tweets:10000
4510,4510,1510286613263306758,$SPY,Sat Apr 02 16:02:43 +0000 2022,spy insider ratio flips bearish,False,10,2,False,"[{'text': 'SPY', 'indices': [0, 4]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10000
58475,18464,1511703022295990273,$QQQ,Wed Apr 06 13:51:01 +0000 2022,qqq from tuesday chat apr puts up ,False,3,0,False,"[{'text': 'QQQ', 'indices': [0, 4]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
51397,11386,1511714778913325064,$SPY,Wed Apr 06 14:37:44 +0000 2022,watching spy low of day to hold for now add more calls above vwap  area atm,False,9,0,False,"[{'text': 'SPY', 'indices': [9, 13]}]",1,query:$SPY -$GME -$TSLA -$TWTR -$AMC -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
60228,20217,1511707855124062209,$RBLX,Wed Apr 06 14:10:13 +0000 2022,so nice to see that our watchlists are almost the same how about rblx ,False,3,0,False,"[{'text': 'RBLX', 'indices': [79, 84]}]",1,query:$RBLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RSX -$WISH -$OSU -filter:retweets since_id:1511493889013727239 until_date:2022-04-07 max_tweets:10000
22999,5365,1511357572913188868,$TWTR,Tue Apr 05 14:58:19 +0000 2022,so elon buys tweeter stock and the market goes red wtf getting tired of this fuckery and twtr goes up but yet when and have good news nothing happens besides going red,False,3,1,False,"[{'text': 'TWTR', 'indices': [89, 94]}]",1,query:$TWTR -$GME -$TSLA -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -$QQQ -$PLTR -$FB -$BABA -$VIX -$SOFI -$TEAM -$RBLX -$RSX -$WISH -$OSU -filter:retweets since_id:1511131501156577280 until_date:2022-04-06 max_tweets:10000
